CustomerID,SignupDate,CustomerArchetype,FirstName,LastName,Email,Phone,Country,State,City,Address
CUST-09760,2024-11-03,New Arrivals,Sabina,Franke,sabina.franke.09760@de.kupferkanne.test,(03584) 19446,DE,North Rhine-Westphalia,Cologne,"Enno-Tlustek-Straße 333, Cologne"
CUST-09761,2024-11-23,One-Time Buyers,Asta,Rogge,asta.rogge.09761@de.kupferkanne.test,0473823197,DE,North Rhine-Westphalia,Dusseldorf,"Andres-Bärer-Gasse 7618, Dusseldorf"
CUST-09762,2024-11-15,One-Time Buyers,Adeline,Jessel,adeline.jessel.09762@de.kupferkanne.test,(06889) 136323,DE,Berlin,Berlin,"Emilie-Anders-Allee 9-2, Berlin"
CUST-09763,2024-11-18,One-Time Buyers,Rafał,Dmoch,rafa.dmoch.09763@pl.kupferkanne.test,+48 601 614 341,PL,Lesser Poland,Tarnow,"Morelowa 91/94, Tarnow"
CUST-09764,2024-11-04,Power Buyers,Ernest,Jambor,ernest.jambor.09764@pl.kupferkanne.test,+48 501 724 436,PL,Masovian,Radom,"Listopada 264, Radom"
CUST-09765,2024-11-21,Occasional Explorers,David,Lambert,david.lambert.09765@be.kupferkanne.test,(598)378-5781x7307,BE,Flanders,Ghent,"Antoine Lodge 1714, Ghent"
CUST-09766,2024-11-09,Premium Enthusiasts,Minna,Sorgatz,minna.sorgatz.09766@de.kupferkanne.test,+49(0) 544433116,DE,Bavaria,Munich,"Raissa-Gutknecht-Ring 431, Munich"
CUST-09767,2024-11-28,New Arrivals,Ole,Wulff,ole.wulff.09767@de.kupferkanne.test,+49(0)7770 78346,DE,Berlin,Berlin,"Melita-Steckel-Straße 5899, Berlin"
CUST-09768,2024-11-09,One-Time Buyers,Senol,Söding,senol.soding.09768@de.kupferkanne.test,+49(0) 499634709,DE,Bavaria,Nuremberg,"Segebahnplatz 40-25, Nuremberg"
CUST-09769,2024-11-22,Power Buyers,Lavinia,Graf,lavinia.graf.09769@ch.kupferkanne.test,+41 55 277 75 56,CH,Zurich,Zurich,"Mayerstrasse 2, Zurich"
CUST-09770,2024-11-16,Occasional Explorers,Gislinde,Reinhardt,gislinde.reinhardt.09770@de.kupferkanne.test,03070 311176,DE,Bavaria,Nuremberg,"Elzbieta-Matthäi-Allee 61/62, Nuremberg"
CUST-09771,2024-11-22,Premium Enthusiasts,Thomas,Collart,thomas.collart.09771@be.kupferkanne.test,001-297-715-7842x9449,BE,Brussels-Capital,Brussels,"Hugo Expressway 0966, Brussels"
CUST-09772,2024-11-09,Coffee Regulars,Aldo,Söding,aldo.soding.09772@de.kupferkanne.test,0013641762,DE,North Rhine-Westphalia,Dusseldorf,"Juergen-Warmer-Ring 9/5, Dusseldorf"
CUST-09773,2024-11-12,Coffee Regulars,Silke,Hering,silke.hering.09773@de.kupferkanne.test,+49(0) 038940150,DE,Bavaria,Nuremberg,"Wiekring 47, Nuremberg"
CUST-09774,2024-11-15,Power Buyers,Istvan,Bolzmann,istvan.bolzmann.09774@de.kupferkanne.test,+49(0)1944593465,DE,North Rhine-Westphalia,Dusseldorf,"Hendriksstr. 6, Dusseldorf"
CUST-09775,2024-11-10,Gift Buyers,Thomas,Rackham,thomas.rackham.09775@nl.kupferkanne.test,(0601) 411137,NL,North Brabant,Breda,"Meikeboulevard 32, Breda"
CUST-09776,2024-11-02,Coffee Regulars,Ilja,Ditschlerin,ilja.ditschlerin.09776@de.kupferkanne.test,+49(0) 164908850,DE,Bavaria,Nuremberg,"Hornichweg 9/3, Nuremberg"
CUST-09777,2024-11-16,Coffee Regulars,Birgitta,Weimer,birgitta.weimer.09777@de.kupferkanne.test,+49(0)4397607824,DE,Berlin,Berlin,"Oderwaldgasse 57-80, Berlin"
CUST-09778,2024-11-25,Occasional Explorers,Josefine,Andreasen,josefine.andreasen.09778@dk.kupferkanne.test,23 09 02 31,DK,Central Denmark,Randers,"Lupinvej 66, Randers"
CUST-09779,2024-11-09,Occasional Explorers,Juergen,Pergande,juergen.pergande.09779@de.kupferkanne.test,(00359) 28832,DE,Bavaria,Nuremberg,"Alois-Dobes-Straße 6/9, Nuremberg"
CUST-09780,2024-11-22,Gift Buyers,Marie-Louise,Collignon,marie.louise.collignon.09780@be.kupferkanne.test,490-775-6029x0606,BE,Wallonia,Namur,"Thonon Square 524, Namur"
CUST-09781,2024-11-30,Gift Buyers,Manja,Werner,manja.werner.09781@de.kupferkanne.test,+49(0)7975 852430,DE,Bavaria,Augsburg,"Helma-Metz-Platz 93/13, Augsburg"
CUST-09782,2024-11-15,Occasional Explorers,Jade,Haneberg,jade.haneberg.09782@nl.kupferkanne.test,0063-749964,NL,South Holland,Rotterdam,"Brittboulevard 0, Rotterdam"
CUST-09783,2024-11-12,Coffee Regulars,Ava,Buchner,ava.buchner.09783@at.kupferkanne.test,(0512) 18211 179,AT,Salzburg,Salzburg,"Mario-Plattner-Ring 2/8, Salzburg"
CUST-09784,2024-11-23,Coffee Regulars,Jari,Brun,jari.brun.09784@ch.kupferkanne.test,062 455 06 98,CH,Bern,Biel/Bienne,"Kesslerstrasse 68, Biel/Bienne"
CUST-09785,2024-11-14,Occasional Explorers,Amy,Sigrist,amy.sigrist.09785@ch.kupferkanne.test,+41 27 730 47 61,CH,Zurich,Winterthur,"Hotzstrasse 926, Winterthur"
CUST-09786,2024-11-12,Coffee Regulars,Nika,Dorner,nika.dorner.09786@at.kupferkanne.test,03645/03442975,AT,Vienna,Vienna,"Mayrhoferstr. 2/0, Vienna"
CUST-09787,2024-11-15,Coffee Regulars,Hans-Jörg,Schönland,hans.jorg.schonland.09787@de.kupferkanne.test,(01931) 52813,DE,North Rhine-Westphalia,Dusseldorf,"Nadine-Hofmann-Gasse 190, Dusseldorf"
CUST-09788,2024-11-23,New Arrivals,Hertha,Budig,hertha.budig.09788@de.kupferkanne.test,00894 598564,DE,North Rhine-Westphalia,Dusseldorf,"Fauststraße 79-28, Dusseldorf"
CUST-09789,2024-11-30,Coffee Regulars,Sigrid,Overgaard,sigrid.overgaard.09789@dk.kupferkanne.test,+45 2880 7506,DK,Central Denmark,Randers,"Larslejs Allé 967, Randers"
CUST-09790,2024-11-30,Occasional Explorers,Blanka,Wochnik,blanka.wochnik.09790@pl.kupferkanne.test,720 615 831,PL,Lower Silesian,Legnica,"Promienna 40/75, Legnica"
CUST-09791,2024-11-13,Occasional Explorers,Ingelore,Stroh,ingelore.stroh.09791@de.kupferkanne.test,+49(0)5821516414,DE,North Rhine-Westphalia,Dortmund,"Tlustekplatz 91, Dortmund"
CUST-09792,2024-11-30,Churned Loyals,Balthasar,Kensy,balthasar.kensy.09792@de.kupferkanne.test,01172859500,DE,North Rhine-Westphalia,Dusseldorf,"Löchelstraße 26/20, Dusseldorf"
CUST-09793,2024-11-29,Coffee Regulars,Serpil,Schönland,serpil.schonland.09793@de.kupferkanne.test,09796 15439,DE,Bavaria,Nuremberg,"Heinrichweg 0, Nuremberg"
CUST-09794,2024-11-21,Occasional Explorers,Maya,Kohl,maya.kohl.09794@de.kupferkanne.test,01817957550,DE,Bavaria,Augsburg,"Kramerplatz 229, Augsburg"
CUST-09795,2024-11-30,Premium Enthusiasts,Nynke,de Vrome,nynke.de.vrome.09795@nl.kupferkanne.test,086 3661206,NL,South Holland,The Hague,"Olivierhof 338, The Hague"
CUST-09796,2024-11-24,One-Time Buyers,Luca,Wagner,luca.wagner.09796@at.kupferkanne.test,+43 (0) 2509 91544860,AT,Upper Austria,Wels,"Wegscheiderplatz 4/4, Wels"
CUST-09797,2024-11-26,Coffee Regulars,Kirsty,Hill,kirsty.hill.09797@uk.kupferkanne.test,0151 4960508,UK,England,Bristol,"Kirk Fords 681, Bristol"
CUST-09798,2024-11-05,Occasional Explorers,Lucy,van de Darnau,lucy.van.de.darnau.09798@nl.kupferkanne.test,0056-806060,NL,North Brabant,Eindhoven,"Merelsingel 780, Eindhoven"
CUST-09799,2024-11-02,Coffee Regulars,Sean,Eugster,sean.eugster.09799@ch.kupferkanne.test,026 202 54 85,CH,Bern,Biel/Bienne,"Martistrasse 19, Biel/Bienne"
CUST-09800,2024-11-05,Occasional Explorers,Babett,Schmiedt,babett.schmiedt.09800@de.kupferkanne.test,(05453) 87316,DE,Berlin,Berlin,"Ingetraud-Salz-Ring 4/8, Berlin"
CUST-09801,2024-11-23,Occasional Explorers,Hans-Uwe,Tintzmann,hans.uwe.tintzmann.09801@de.kupferkanne.test,+49(0)8764 987777,DE,Bavaria,Augsburg,"Valeska-Kreusel-Ring 26-78, Augsburg"
CUST-09802,2024-11-25,Coffee Regulars,Ferdinand,Neuhold,ferdinand.neuhold.09802@at.kupferkanne.test,06593 61785 992,AT,Upper Austria,Wels,"Scherergasse 72, Wels"
CUST-09803,2024-11-12,Power Buyers,Christian,Baker,christian.baker.09803@uk.kupferkanne.test,01214960039,UK,Wales,Cardiff,"Carr Place 3, Cardiff"
CUST-09804,2024-11-17,Coffee Regulars,Gottlob,Eberhardt,gottlob.eberhardt.09804@de.kupferkanne.test,(00382) 538638,DE,North Rhine-Westphalia,Dusseldorf,"Biggenstr. 7, Dusseldorf"
CUST-09805,2024-11-01,Coffee Regulars,Hans-Willi,Weitzel,hans.willi.weitzel.09805@de.kupferkanne.test,00383 20561,DE,Bavaria,Munich,"Heino-Conradi-Gasse 40-52, Munich"
CUST-09806,2024-11-12,Gift Buyers,Pascaline,Clément,pascaline.clement.09806@be.kupferkanne.test,001-259-370-9024x00260,BE,Brussels-Capital,Brussels,"François Mill 19954, Brussels"
CUST-09807,2024-11-12,Coffee Regulars,Harold,Ditschlerin,harold.ditschlerin.09807@de.kupferkanne.test,0163062174,DE,Berlin,Berlin,"Buchholzstr. 9, Berlin"
CUST-09808,2024-11-11,Churned Loyals,Ramazan,Fröhlich,ramazan.frohlich.09808@de.kupferkanne.test,+49(0)7695111330,DE,Bavaria,Munich,"Winklerstraße 9316, Munich"
CUST-09809,2024-11-22,Gift Buyers,Vera,Hesse,vera.hesse.09809@de.kupferkanne.test,(01856) 271598,DE,Bavaria,Munich,"Olga-Ladeck-Gasse 9039, Munich"
CUST-09810,2024-11-04,Occasional Explorers,Konstanty,Jaśkowiec,konstanty.jaskowiec.09810@pl.kupferkanne.test,+48 600 957 399,PL,Masovian,Warsaw,"Myśliwska 68/51, Warsaw"
CUST-09811,2024-11-08,Coffee Regulars,Nicole,Trinkl,nicole.trinkl.09811@at.kupferkanne.test,+43 (0) 2268 94510726,AT,Upper Austria,Wels,"Mayerweg 7, Wels"
CUST-09812,2024-11-16,Occasional Explorers,Nils,Pfister,nils.pfister.09812@at.kupferkanne.test,0512 16253 274,AT,Salzburg,Salzburg,"Liliane-Zöhrer-Platz 87, Salzburg"
CUST-09813,2024-11-04,Churned Loyals,Rolf,Henschel,rolf.henschel.09813@de.kupferkanne.test,04497 231542,DE,Bavaria,Augsburg,"Hans-Otto-Pölitz-Weg 88-89, Augsburg"
CUST-09814,2024-11-19,Occasional Explorers,Tobias,Heidrich,tobias.heidrich.09814@de.kupferkanne.test,+49 (0) 6926 998255,DE,Bavaria,Munich,"Krokergasse 6, Munich"
CUST-09815,2024-11-27,Churned Loyals,Minna,Martin,minna.martin.09815@de.kupferkanne.test,+49(0)3007 006496,DE,Bavaria,Munich,"Sönke-Lübs-Ring 90-29, Munich"
CUST-09816,2024-11-04,One-Time Buyers,Hermann,Kusch,hermann.kusch.09816@de.kupferkanne.test,(05518) 362594,DE,North Rhine-Westphalia,Dortmund,"Eugenia-Jäkel-Ring 97-32, Dortmund"
CUST-09817,2024-11-04,Coffee Regulars,Esmee,Stoffelsz,esmee.stoffelsz.09817@nl.kupferkanne.test,+31(0)001 141303,NL,North Brabant,Breda,"Hendrikdreef 772, Breda"
CUST-09818,2024-11-02,Churned Loyals,Jean-Marie,Mouton,jean.marie.mouton.09818@be.kupferkanne.test,+1-442-958-3054,BE,Flanders,Ghent,"Patrick Meadow 09147, Ghent"
CUST-09819,2024-11-09,Gift Buyers,Marie-Louise,Ebert,marie.louise.ebert.09819@de.kupferkanne.test,+49(0)1297 17731,DE,Berlin,Berlin,"Carolina-Anders-Allee 5, Berlin"
CUST-09820,2024-11-28,Gift Buyers,Adrian,Materka,adrian.materka.09820@pl.kupferkanne.test,515 433 926,PL,Lower Silesian,Legnica,"Letniskowa 30/77, Legnica"
CUST-09821,2024-11-24,Occasional Explorers,Mads,Wipstrik,mads.wipstrik.09821@nl.kupferkanne.test,(038) 6348106,NL,South Holland,Rotterdam,"Kaidreef 1, Rotterdam"
CUST-09822,2024-11-12,Occasional Explorers,Hannah,Riley,hannah.riley.09822@uk.kupferkanne.test,+44(0)118 4960364,UK,Wales,Cardiff,"Claire Freeway 2, Cardiff"
CUST-09823,2024-11-18,Churned Loyals,Bianka,Paściak,bianka.pasciak.09823@pl.kupferkanne.test,+48 572 040 924,PL,Masovian,Warsaw,"Promienna 06/90, Warsaw"
CUST-09824,2024-11-30,Coffee Regulars,Helmar,Krein,helmar.krein.09824@de.kupferkanne.test,+49(0)1538935888,DE,Bavaria,Munich,"Margrit-Schäfer-Allee 84, Munich"
CUST-09825,2024-11-20,Occasional Explorers,Eberhardt,Stahr,eberhardt.stahr.09825@de.kupferkanne.test,+49(0)7963 239747,DE,North Rhine-Westphalia,Dusseldorf,"Francoise-Nohlmans-Weg 75-31, Dusseldorf"
CUST-09826,2024-11-08,Power Buyers,Carl,Lampl,carl.lampl.09826@at.kupferkanne.test,+43 736047270714,AT,Vienna,Vienna,"Zellerweg 824, Vienna"
CUST-09827,2024-11-22,Churned Loyals,Aimee,Cross,aimee.cross.09827@uk.kupferkanne.test,+44808 157 0391,UK,Scotland,Glasgow,"Middleton Manor 26, Glasgow"
CUST-09828,2024-11-26,One-Time Buyers,Walburga,Seifert,walburga.seifert.09828@de.kupferkanne.test,08421 096015,DE,North Rhine-Westphalia,Dusseldorf,"Angelo-Naser-Straße 6, Dusseldorf"
CUST-09829,2024-11-17,One-Time Buyers,Monica,Schuster,monica.schuster.09829@de.kupferkanne.test,+49(0)7838 15264,DE,Bavaria,Nuremberg,"Julie-Matthäi-Platz 2831, Nuremberg"
CUST-09830,2024-11-02,Premium Enthusiasts,Ditmar,Faust,ditmar.faust.09830@de.kupferkanne.test,+49(0) 144071075,DE,Bavaria,Augsburg,"Karl-Heinz-Ladeck-Ring 4, Augsburg"
CUST-09831,2024-11-05,Coffee Regulars,Andrzej,Scholl,andrzej.scholl.09831@de.kupferkanne.test,+49(0) 815882337,DE,North Rhine-Westphalia,Cologne,"Tilly-Hornig-Straße 91/49, Cologne"
CUST-09832,2024-11-16,Occasional Explorers,Clément,Collet,clement.collet.09832@be.kupferkanne.test,001-617-441-5249,BE,Flanders,Ghent,"Gustin Port 7681, Ghent"
CUST-09833,2024-11-27,Coffee Regulars,Dominik,Losekann,dominik.losekann.09833@de.kupferkanne.test,+49(0)8360 296198,DE,Bavaria,Munich,"Schomberweg 8-2, Munich"
CUST-09834,2024-11-28,Coffee Regulars,Mert,Deutschmann,mert.deutschmann.09834@at.kupferkanne.test,+43 (0) 2936 28949437,AT,Salzburg,Salzburg,"Wöhrerring 952, Salzburg"
CUST-09835,2024-11-20,Gift Buyers,Eryk,Dryka,eryk.dryka.09835@pl.kupferkanne.test,605 619 943,PL,Lower Silesian,Wroclaw,"Jaśminowa 049, Wroclaw"
CUST-09836,2024-11-13,One-Time Buyers,Sigfried,Haering,sigfried.haering.09836@de.kupferkanne.test,+49(0)9150 676842,DE,Berlin,Berlin,"Drubingasse 8, Berlin"
CUST-09837,2024-11-19,Coffee Regulars,Peggy,Krebs,peggy.krebs.09837@de.kupferkanne.test,06818 955556,DE,Bavaria,Munich,"Hendrik-Wilmsen-Allee 5/5, Munich"
CUST-09838,2024-11-21,Coffee Regulars,Serge,Felber,serge.felber.09838@ch.kupferkanne.test,081 507 78 58,CH,Bern,Bern,"Portmannstrasse 53, Bern"
CUST-09839,2024-11-12,New Arrivals,Gesine,Killer,gesine.killer.09839@de.kupferkanne.test,(00647) 36508,DE,Bavaria,Augsburg,"Geißlerring 2-9, Augsburg"
CUST-09840,2024-11-20,Coffee Regulars,Benno,Stahr,benno.stahr.09840@de.kupferkanne.test,+49(0)2281809284,DE,Bavaria,Nuremberg,"Kramerring 456, Nuremberg"
CUST-09841,2024-11-08,Coffee Regulars,Chris,Geyer,chris.geyer.09841@at.kupferkanne.test,+43 362175329952,AT,Upper Austria,Linz,"Florian-Rudolf-Ring 9, Linz"
CUST-09842,2024-11-09,Coffee Regulars,Leticia,Dallinger,leticia.dallinger.09842@at.kupferkanne.test,(03596) 09839 898,AT,Vienna,Vienna,"Gloria-Walcher-Ring 139, Vienna"
CUST-09843,2024-11-14,Occasional Explorers,Sylvia,Tintzmann,sylvia.tintzmann.09843@de.kupferkanne.test,(05517) 895466,DE,Bavaria,Munich,"Helmar-Wagner-Ring 54-93, Munich"
CUST-09844,2024-11-22,One-Time Buyers,Nelli,Eckbauer,nelli.eckbauer.09844@de.kupferkanne.test,+49(0)0633 233610,DE,North Rhine-Westphalia,Dusseldorf,"Anett-Mies-Ring 8/9, Dusseldorf"
CUST-09845,2024-11-06,Coffee Regulars,Can,Lang,can.lang.09845@ch.kupferkanne.test,+41 33 560 56 57,CH,Bern,Bern,"Frickstrasse 12, Bern"
CUST-09846,2024-11-24,Occasional Explorers,Ralph,Plank,ralph.plank.09846@at.kupferkanne.test,06241/23563082,AT,Vienna,Vienna,"Böschstr. 2, Vienna"
CUST-09847,2024-11-15,One-Time Buyers,Niko,Forster,niko.forster.09847@ch.kupferkanne.test,+41 71 130 33 30,CH,Zurich,Winterthur,"Eglistrasse 316, Winterthur"
CUST-09848,2024-11-04,Coffee Regulars,Günter,Seip,gunter.seip.09848@de.kupferkanne.test,01764 95980,DE,Bavaria,Nuremberg,"Röhrichtweg 84/68, Nuremberg"
CUST-09849,2024-11-14,Gift Buyers,Sara,Mitteregger,sara.mitteregger.09849@at.kupferkanne.test,(05465) 60663 159,AT,Vienna,Vienna,"Schweighoferstr. 64, Vienna"
CUST-09850,2024-11-18,Gift Buyers,Irma,Stadler,irma.stadler.09850@at.kupferkanne.test,+43 776672433522,AT,Upper Austria,Linz,"Nela-Hinterleitner-Gasse 7, Linz"
CUST-09851,2024-11-12,Coffee Regulars,Janina,Błasik,janina.basik.09851@pl.kupferkanne.test,888 157 422,PL,Masovian,Radom,"Leśna 97/89, Radom"
CUST-09852,2024-11-03,Occasional Explorers,Brita,Berger,brita.berger.09852@de.kupferkanne.test,+49(0)7348 992432,DE,North Rhine-Westphalia,Dusseldorf,"Ehlertallee 6406, Dusseldorf"
CUST-09853,2024-11-03,Churned Loyals,Klara,Wende,klara.wende.09853@de.kupferkanne.test,+49(0) 684699988,DE,North Rhine-Westphalia,Dusseldorf,"Niemeierstraße 758, Dusseldorf"
CUST-09854,2024-11-04,Coffee Regulars,Vito,Schweitzer,vito.schweitzer.09854@de.kupferkanne.test,+49(0)7171 676252,DE,North Rhine-Westphalia,Cologne,"Bährstr. 2501, Cologne"
CUST-09855,2024-11-07,Gift Buyers,Dörte,Gertz,dorte.gertz.09855@de.kupferkanne.test,+49(0) 880739889,DE,Berlin,Berlin,"Rohledergasse 8, Berlin"
CUST-09856,2024-11-29,Coffee Regulars,Clare,Warren,clare.warren.09856@uk.kupferkanne.test,+44(0)1154960747,UK,Scotland,Edinburgh,"Kyle Villages 80, Edinburgh"
CUST-09857,2024-11-27,Coffee Regulars,Natali,Losekann,natali.losekann.09857@de.kupferkanne.test,(04025) 745921,DE,North Rhine-Westphalia,Dusseldorf,"Jörn-Bolzmann-Allee 260, Dusseldorf"
CUST-09858,2024-11-27,Gift Buyers,Cristina,Bärer,cristina.barer.09858@de.kupferkanne.test,+49(0) 709005540,DE,Bavaria,Munich,"Dobesallee 1/8, Munich"
CUST-09859,2024-11-09,Power Buyers,Benedikt,Waldner,benedikt.waldner.09859@at.kupferkanne.test,+43 625628585106,AT,Upper Austria,Linz,"Benedict-Danninger-Platz 51, Linz"
CUST-09860,2024-11-24,Coffee Regulars,Floris,van Dooren,floris.van.dooren.09860@nl.kupferkanne.test,+31(0)412 428247,NL,North Holland,Haarlem,"Dexhof 790, Haarlem"
CUST-09861,2024-11-12,Premium Enthusiasts,Willy,Aumann,willy.aumann.09861@de.kupferkanne.test,0178807020,DE,North Rhine-Westphalia,Dortmund,"Reni-Hölzenbecher-Gasse 1, Dortmund"
CUST-09862,2024-11-24,One-Time Buyers,Kamil,Lehmann,kamil.lehmann.09862@de.kupferkanne.test,02912 037988,DE,North Rhine-Westphalia,Dortmund,"Radischring 4016, Dortmund"
CUST-09863,2024-11-12,Gift Buyers,Bianka,Chowaniak,bianka.chowaniak.09863@pl.kupferkanne.test,+48 726 505 079,PL,Lower Silesian,Legnica,"Orzechowa 18/32, Legnica"
CUST-09864,2024-11-06,Coffee Regulars,Irmengard,Trupp,irmengard.trupp.09864@de.kupferkanne.test,+49(0) 890588158,DE,Bavaria,Augsburg,"Volkmar-Keudel-Weg 3-1, Augsburg"
CUST-09865,2024-11-09,Churned Loyals,Rozalia,Lisak,rozalia.lisak.09865@pl.kupferkanne.test,665 666 676,PL,Lower Silesian,Legnica,"Makuszyńskiego 65/71, Legnica"
CUST-09866,2024-11-19,Gift Buyers,Arno,Etzold,arno.etzold.09866@de.kupferkanne.test,05412 98128,DE,North Rhine-Westphalia,Dusseldorf,"Jenny-Dehmel-Allee 90-88, Dusseldorf"
CUST-09867,2024-11-13,Occasional Explorers,Lorenzo,Kaul,lorenzo.kaul.09867@de.kupferkanne.test,+49(0) 977796264,DE,North Rhine-Westphalia,Dusseldorf,"Tilly-Stiffel-Gasse 26-12, Dusseldorf"
CUST-09868,2024-11-03,Occasional Explorers,Carlos,Jähn,carlos.jahn.09868@de.kupferkanne.test,+49(0)6705 729783,DE,Berlin,Berlin,"Kühnertweg 80, Berlin"
CUST-09869,2024-11-03,Occasional Explorers,Carlijn,Chevresson,carlijn.chevresson.09869@nl.kupferkanne.test,052-9663686,NL,North Holland,Haarlem,"Ilseboulevard 803, Haarlem"
CUST-09870,2024-11-16,Premium Enthusiasts,Gabriele,Gehringer,gabriele.gehringer.09870@de.kupferkanne.test,+49(0)7813 01996,DE,Berlin,Berlin,"Franjo-Pieper-Platz 2/3, Berlin"
CUST-09871,2024-11-02,One-Time Buyers,Gerda,Ladeck,gerda.ladeck.09871@de.kupferkanne.test,+49(0)5457 646530,DE,Berlin,Berlin,"Mangoldstr. 970, Berlin"
CUST-09872,2024-11-12,Gift Buyers,Roksana,Balcewicz,roksana.balcewicz.09872@pl.kupferkanne.test,535 381 749,PL,Lower Silesian,Legnica,"Młyńska 88/77, Legnica"
CUST-09873,2024-11-17,Coffee Regulars,Rico,Rust,rico.rust.09873@de.kupferkanne.test,+49 (0) 4950 717342,DE,Berlin,Berlin,"Säuberlichstraße 91-33, Berlin"
CUST-09874,2024-11-19,Premium Enthusiasts,Nermin,Kabus,nermin.kabus.09874@de.kupferkanne.test,08745 943285,DE,North Rhine-Westphalia,Cologne,"Sagerweg 7, Cologne"
CUST-09875,2024-11-09,Premium Enthusiasts,Alexandra,Seip,alexandra.seip.09875@de.kupferkanne.test,06509 31796,DE,Berlin,Berlin,"Ludwig-Birnbaum-Weg 43-40, Berlin"
CUST-09876,2024-11-27,Gift Buyers,Héloïse,Vandenberghe,heloise.vandenberghe.09876@be.kupferkanne.test,737.721.9524,BE,Flanders,Antwerp,"Marie-Rose Mission 2381, Antwerp"
CUST-09877,2024-11-28,One-Time Buyers,Mario,Leonhartsberger,mario.leonhartsberger.09877@at.kupferkanne.test,+43 773780175491,AT,Upper Austria,Wels,"Alexandra-Schmidt-Straße 817, Wels"
CUST-09878,2024-11-29,One-Time Buyers,Gerlinde,Schmidt,gerlinde.schmidt.09878@ch.kupferkanne.test,081 416 43 80,CH,Bern,Bern,"Stalderstrasse 838, Bern"
CUST-09879,2024-11-14,Coffee Regulars,Margarete,Krause,margarete.krause.09879@de.kupferkanne.test,+49(0) 372460150,DE,Berlin,Berlin,"Stollweg 4/1, Berlin"
CUST-09880,2024-11-20,Coffee Regulars,Corinne,Sutter,corinne.sutter.09880@ch.kupferkanne.test,091 431 11 31,CH,Vaud,Lausanne,"Felberstrasse 67, Lausanne"
CUST-09881,2024-11-03,Coffee Regulars,Reinhold,Keudel,reinhold.keudel.09881@de.kupferkanne.test,+49(0)8680 050805,DE,Bavaria,Nuremberg,"Gaby-Roht-Ring 86/88, Nuremberg"
CUST-09882,2024-11-15,Churned Loyals,Mirco,Freudenberger,mirco.freudenberger.09882@de.kupferkanne.test,00626171753,DE,Berlin,Berlin,"Loni-Beyer-Ring 675, Berlin"
CUST-09883,2024-11-26,Coffee Regulars,Romy,Staudacher,romy.staudacher.09883@at.kupferkanne.test,+43 (0) 7271 87886721,AT,Salzburg,Salzburg,"Antonio-Muhr-Ring 847, Salzburg"
CUST-09884,2024-11-13,Churned Loyals,Juliane,Pfister,juliane.pfister.09884@ch.kupferkanne.test,+41 32 290 56 16,CH,Bern,Bern,"Steffenstrasse 6, Bern"
CUST-09885,2024-11-12,Coffee Regulars,Karola,Warmer,karola.warmer.09885@de.kupferkanne.test,+49 (0) 4756 899493,DE,Bavaria,Nuremberg,"Hillerweg 8, Nuremberg"
CUST-09886,2024-11-16,Gift Buyers,Leonard,Holsten,leonard.holsten.09886@de.kupferkanne.test,(05898) 62189,DE,North Rhine-Westphalia,Cologne,"Hahnring 8974, Cologne"
CUST-09887,2024-11-14,Churned Loyals,Jaroslav,Hahn,jaroslav.hahn.09887@de.kupferkanne.test,0428966792,DE,North Rhine-Westphalia,Dusseldorf,"Schomberallee 3/5, Dusseldorf"
CUST-09888,2024-11-24,One-Time Buyers,Hans Dieter,Eckbauer,hans.dieter.eckbauer.09888@de.kupferkanne.test,+49(0) 829459908,DE,North Rhine-Westphalia,Dortmund,"Nuray-Zorbach-Weg 6, Dortmund"
CUST-09889,2024-11-18,Coffee Regulars,Edwin,Krebs,edwin.krebs.09889@de.kupferkanne.test,+49(0) 432603902,DE,Bavaria,Augsburg,"Wilmsenring 38, Augsburg"
CUST-09890,2024-11-05,Coffee Regulars,Margareta,Fechner,margareta.fechner.09890@de.kupferkanne.test,(05816) 55173,DE,North Rhine-Westphalia,Dortmund,"Kreinstr. 9-4, Dortmund"
CUST-09891,2024-11-07,Occasional Explorers,Mijo,Bolnbach,mijo.bolnbach.09891@de.kupferkanne.test,+49 (0) 5292 877051,DE,North Rhine-Westphalia,Dortmund,"Gertzweg 1/1, Dortmund"
CUST-09892,2024-11-19,Coffee Regulars,Zenta,Salz,zenta.salz.09892@de.kupferkanne.test,+49(0) 576353106,DE,Bavaria,Augsburg,"Hardy-Siering-Ring 8-1, Augsburg"
CUST-09893,2024-11-05,Coffee Regulars,Pamela,Iten,pamela.iten.09893@ch.kupferkanne.test,021 460 33 94,CH,Vaud,Lausanne,"Widmerstrasse 454, Lausanne"
CUST-09894,2024-11-21,Gift Buyers,Cornelis,Spreeuw,cornelis.spreeuw.09894@nl.kupferkanne.test,+31632 952104,NL,North Brabant,Eindhoven,"Daniqueboulevard 835, Eindhoven"
CUST-09895,2024-11-10,Power Buyers,Edward,Hofmann,edward.hofmann.09895@de.kupferkanne.test,+49(0) 947562208,DE,Bavaria,Augsburg,"Adelheid-Schleich-Platz 6913, Augsburg"
CUST-09896,2024-11-28,Occasional Explorers,Lina,van 't Wel,lina.van.t.wel.09896@nl.kupferkanne.test,(0141) 205705,NL,South Holland,The Hague,"Dionboulevard 17, The Hague"
CUST-09897,2024-11-19,Churned Loyals,Nancy,Hauffer,nancy.hauffer.09897@de.kupferkanne.test,+49(0)5246 551461,DE,Bavaria,Nuremberg,"Irene-Jopich-Platz 9/9, Nuremberg"
